# DAMF  Version 2.0
# Brechungsindex ueber Hoehe 
          0 	    1.00029 	
          1 	    1.00026 	
        1.1 	    1.00025 	
        1.2 	    1.00025 	
        1.3 	    1.00025 	
        1.4 	    1.00025 	
        1.5 	    1.00024 	
        1.6 	    1.00024 	
        1.7 	    1.00024 	
        1.8 	    1.00024 	
        1.9 	    1.00023 	
          2 	    1.00023 	
        2.1 	    1.00023 	
        2.2 	    1.00023 	
        2.3 	    1.00023 	
        2.4 	    1.00022 	
        2.5 	    1.00022 	
        2.6 	    1.00022 	
        2.7 	    1.00022 	
        2.8 	    1.00021 	
        2.9 	    1.00021 	
          3 	    1.00021 	
        3.1 	    1.00021 	
        3.2 	    1.00021 	
        3.3 	     1.0002 	
        3.4 	     1.0002 	
        3.5 	     1.0002 	
        3.6 	     1.0002 	
        3.7 	    1.00019 	
        3.8 	    1.00019 	
        3.9 	    1.00019 	
          4 	    1.00019 	
        4.1 	    1.00019 	
        4.2 	    1.00018 	
        4.3 	    1.00018 	
        4.4 	    1.00018 	
        4.5 	    1.00018 	
        4.6 	    1.00018 	
        4.7 	    1.00017 	
        4.8 	    1.00017 	
        4.9 	    1.00017 	
          5 	    1.00017 	
        5.1 	    1.00017 	
        5.2 	    1.00017 	
        5.3 	    1.00016 	
        5.4 	    1.00016 	
        5.5 	    1.00016 	
        5.6 	    1.00016 	
        5.7 	    1.00016 	
        5.8 	    1.00016 	
        5.9 	    1.00015 	
          6 	    1.00015 	
        6.1 	    1.00015 	
        6.2 	    1.00015 	
        6.3 	    1.00015 	
        6.4 	    1.00015 	
        6.5 	    1.00014 	
        6.6 	    1.00014 	
        6.7 	    1.00014 	
        6.8 	    1.00014 	
        6.9 	    1.00014 	
          7 	    1.00014 	
        7.1 	    1.00014 	
        7.2 	    1.00013 	
        7.3 	    1.00013 	
        7.4 	    1.00013 	
        7.5 	    1.00013 	
        7.6 	    1.00013 	
        7.7 	    1.00013 	
        7.8 	    1.00013 	
        7.9 	    1.00012 	
          8 	    1.00012 	
        8.1 	    1.00012 	
        8.2 	    1.00012 	
        8.3 	    1.00012 	
        8.4 	    1.00012 	
        8.5 	    1.00012 	
        8.6 	    1.00012 	
        8.7 	    1.00011 	
        8.8 	    1.00011 	
        8.9 	    1.00011 	
          9 	    1.00011 	
        9.1 	    1.00011 	
        9.2 	    1.00011 	
        9.3 	    1.00011 	
        9.4 	    1.00011 	
        9.5 	     1.0001 	
        9.6 	     1.0001 	
        9.7 	     1.0001 	
        9.8 	     1.0001 	
        9.9 	     1.0001 	
         10 	     1.0001 	
       10.1 	     1.0001 	
       10.2 	     1.0001 	
       10.3 	    1.00009 	
       10.4 	    1.00009 	
       10.5 	    1.00009 	
       10.6 	    1.00009 	
       10.7 	    1.00009 	
       10.8 	    1.00009 	
       10.9 	    1.00009 	
         11 	    1.00009 	
       11.1 	    1.00009 	
       11.2 	    1.00008 	
       11.3 	    1.00008 	
       11.4 	    1.00008 	
       11.5 	    1.00008 	
       11.6 	    1.00008 	
       11.7 	    1.00008 	
       11.8 	    1.00008 	
       11.9 	    1.00008 	
         12 	    1.00008 	
       12.1 	    1.00007 	
       12.2 	    1.00007 	
       12.3 	    1.00007 	
       12.4 	    1.00007 	
       12.5 	    1.00007 	
       12.6 	    1.00007 	
       12.7 	    1.00007 	
       12.8 	    1.00007 	
       12.9 	    1.00007 	
         13 	    1.00007 	
       13.1 	    1.00006 	
       13.2 	    1.00006 	
       13.3 	    1.00006 	
       13.4 	    1.00006 	
       13.5 	    1.00006 	
       13.6 	    1.00006 	
       13.7 	    1.00006 	
       13.8 	    1.00006 	
       13.9 	    1.00006 	
         14 	    1.00006 	
       14.1 	    1.00005 	
       14.2 	    1.00005 	
       14.3 	    1.00005 	
       14.4 	    1.00005 	
       14.5 	    1.00005 	
       14.6 	    1.00005 	
       14.7 	    1.00005 	
       14.8 	    1.00005 	
       14.9 	    1.00005 	
         15 	    1.00005 	
       15.1 	    1.00005 	
       15.2 	    1.00005 	
       15.3 	    1.00005 	
       15.4 	    1.00004 	
       15.5 	    1.00004 	
       15.6 	    1.00004 	
       15.7 	    1.00004 	
       15.8 	    1.00004 	
       15.9 	    1.00004 	
         16 	    1.00004 	
       16.1 	    1.00004 	
       16.2 	    1.00004 	
       16.3 	    1.00004 	
       16.4 	    1.00004 	
       16.5 	    1.00004 	
       16.6 	    1.00004 	
       16.7 	    1.00004 	
       16.8 	    1.00004 	
       16.9 	    1.00004 	
         17 	    1.00003 	
       17.1 	    1.00003 	
       17.2 	    1.00003 	
       17.3 	    1.00003 	
       17.4 	    1.00003 	
       17.5 	    1.00003 	
       17.6 	    1.00003 	
       17.7 	    1.00003 	
       17.8 	    1.00003 	
       17.9 	    1.00003 	
         18 	    1.00003 	
       18.1 	    1.00003 	
       18.2 	    1.00003 	
       18.3 	    1.00003 	
       18.4 	    1.00003 	
       18.5 	    1.00003 	
       18.6 	    1.00003 	
       18.7 	    1.00003 	
       18.8 	    1.00003 	
       18.9 	    1.00003 	
         19 	    1.00003 	
       19.1 	    1.00002 	
       19.2 	    1.00002 	
       19.3 	    1.00002 	
       19.4 	    1.00002 	
       19.5 	    1.00002 	
       19.6 	    1.00002 	
       19.7 	    1.00002 	
       19.8 	    1.00002 	
       19.9 	    1.00002 	
         20 	    1.00002 	
       20.1 	    1.00002 	
       20.2 	    1.00002 	
       20.3 	    1.00002 	
       20.4 	    1.00002 	
       20.5 	    1.00002 	
       20.6 	    1.00002 	
       20.7 	    1.00002 	
       20.8 	    1.00002 	
       20.9 	    1.00002 	
         21 	    1.00002 	
       21.1 	    1.00002 	
       21.2 	    1.00002 	
       21.3 	    1.00002 	
       21.4 	    1.00002 	
       21.5 	    1.00002 	
       21.6 	    1.00002 	
       21.7 	    1.00002 	
       21.8 	    1.00002 	
       21.9 	    1.00002 	
         22 	    1.00002 	
       22.1 	    1.00002 	
       22.2 	    1.00002 	
       22.3 	    1.00001 	
       22.4 	    1.00001 	
       22.5 	    1.00001 	
       22.6 	    1.00001 	
       22.7 	    1.00001 	
       22.8 	    1.00001 	
       22.9 	    1.00001 	
         23 	    1.00001 	
       23.1 	    1.00001 	
       23.2 	    1.00001 	
       23.3 	    1.00001 	
       23.4 	    1.00001 	
       23.5 	    1.00001 	
       23.6 	    1.00001 	
       23.7 	    1.00001 	
       23.8 	    1.00001 	
       23.9 	    1.00001 	
         24 	    1.00001 	
       24.1 	    1.00001 	
       24.2 	    1.00001 	
       24.3 	    1.00001 	
       24.4 	    1.00001 	
       24.5 	    1.00001 	
       24.6 	    1.00001 	
       24.7 	    1.00001 	
       24.8 	    1.00001 	
       24.9 	    1.00001 	
         25 	    1.00001 	
       25.1 	    1.00001 	
       25.2 	    1.00001 	
       25.3 	    1.00001 	
       25.4 	    1.00001 	
       25.5 	    1.00001 	
       25.6 	    1.00001 	
       25.7 	    1.00001 	
       25.8 	    1.00001 	
       25.9 	    1.00001 	
         26 	    1.00001 	
       26.1 	    1.00001 	
       26.2 	    1.00001 	
       26.3 	    1.00001 	
       26.4 	    1.00001 	
       26.5 	    1.00001 	
       26.6 	    1.00001 	
       26.7 	    1.00001 	
       26.8 	    1.00001 	
       26.9 	    1.00001 	
         27 	    1.00001 	
       27.1 	    1.00001 	
       27.2 	    1.00001 	
       27.3 	    1.00001 	
       27.4 	    1.00001 	
       27.5 	    1.00001 	
       27.6 	    1.00001 	
       27.7 	    1.00001 	
       27.8 	    1.00001 	
       27.9 	    1.00001 	
         28 	    1.00001 	
       28.1 	    1.00001 	
       28.2 	    1.00001 	
       28.3 	    1.00001 	
       28.4 	    1.00001 	
       28.5 	    1.00001 	
       28.6 	    1.00001 	
       28.7 	    1.00001 	
       28.8 	    1.00001 	
       28.9 	    1.00001 	
         29 	    1.00001 	
       29.1 	    1.00001 	
       29.2 	    1.00001 	
       29.3 	          1 	
       29.4 	          1 	
       29.5 	          1 	
       29.6 	          1 	
       29.7 	          1 	
       29.8 	          1 	
       29.9 	          1 	
         30 	          1 	
       30.1 	          1 	
       30.2 	          1 	
       30.3 	          1 	
       30.4 	          1 	
       30.5 	          1 	
       30.6 	          1 	
       30.7 	          1 	
       30.8 	          1 	
       30.9 	          1 	
         31 	          1 	
       31.1 	          1 	
       31.2 	          1 	
       31.3 	          1 	
       31.4 	          1 	
       31.5 	          1 	
       31.6 	          1 	
       31.7 	          1 	
       31.8 	          1 	
       31.9 	          1 	
         32 	          1 	
       32.1 	          1 	
       32.2 	          1 	
       32.3 	          1 	
       32.4 	          1 	
       32.5 	          1 	
       32.6 	          1 	
       32.7 	          1 	
       32.8 	          1 	
       32.9 	          1 	
         33 	          1 	
       33.1 	          1 	
       33.2 	          1 	
       33.3 	          1 	
       33.4 	          1 	
       33.5 	          1 	
       33.6 	          1 	
       33.7 	          1 	
       33.8 	          1 	
       33.9 	          1 	
         34 	          1 	
       34.1 	          1 	
       34.2 	          1 	
       34.3 	          1 	
       34.4 	          1 	
       34.5 	          1 	
       34.6 	          1 	
       34.7 	          1 	
       34.8 	          1 	
       34.9 	          1 	
         35 	          1 	
       35.1 	          1 	
       35.2 	          1 	
       35.3 	          1 	
       35.4 	          1 	
       35.5 	          1 	
       35.6 	          1 	
       35.7 	          1 	
       35.8 	          1 	
       35.9 	          1 	
         36 	          1 	
       36.1 	          1 	
       36.2 	          1 	
       36.3 	          1 	
       36.4 	          1 	
       36.5 	          1 	
       36.6 	          1 	
       36.7 	          1 	
       36.8 	          1 	
       36.9 	          1 	
         37 	          1 	
       37.1 	          1 	
       37.2 	          1 	
       37.3 	          1 	
       37.4 	          1 	
       37.5 	          1 	
       37.6 	          1 	
       37.7 	          1 	
       37.8 	          1 	
       37.9 	          1 	
         38 	          1 	
       38.1 	          1 	
       38.2 	          1 	
       38.3 	          1 	
       38.4 	          1 	
       38.5 	          1 	
       38.6 	          1 	
       38.7 	          1 	
       38.8 	          1 	
       38.9 	          1 	
         39 	          1 	
       39.1 	          1 	
       39.2 	          1 	
       39.3 	          1 	
       39.4 	          1 	
       39.5 	          1 	
       39.6 	          1 	
       39.7 	          1 	
       39.8 	          1 	
       39.9 	          1 	
         40 	          1 	
       40.1 	          1 	
       40.2 	          1 	
       40.3 	          1 	
       40.4 	          1 	
       40.5 	          1 	
